Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Dew Point Units,DHI Units,DNI Units,GHI Units,Temperature Units,Pressure Units,Wind Direction Units,Wind Speed,Version
NSRDB,126544,-,-,-,37.85,-122.26,-8,60,-8,c,w/m2,w/m2,w/m2,c,mbar,Degrees,m/s,v2.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Temperature
2009,7,6,16,0,105,834,638,22.755029296875023
2009,7,6,17,0,91,748,440,20.636895751953148
2009,7,6,18,0,69,593,235,17.997399902343773
2009,7,6,19,0,31,268,55,15.564630126953148
2009,7,6,20,0,0,0,0,14.048638916015648
2009,7,6,21,0,0,0,0,13.147851562500023
2009,7,6,22,0,0,0,0,12.515069580078148
2009,7,6,23,0,0,0,0,12.016625976562523
2009,7,7,0,0,0,0,0,11.714318847656273
2009,7,7,1,0,0,0,0,11.595880126953148
2009,7,7,2,0,0,0,0,11.498834228515648
2009,7,7,3,0,0,0,0,11.387048339843773
2009,7,7,4,0,0,0,0,11.715325927734398
2009,7,7,5,0,0,0,0,12.155633544921898
2009,7,7,6,0,54,475,145,13.744348144531273
2009,7,7,7,0,132,13,137,16.514062500000023
2009,7,7,8,0,225,48,252,18.999169921875023
2009,7,7,9,0,330,109,408,21.311700439453148
2009,7,7,10,0,383,318,652,23.262750244140648
2009,7,7,11,0,385,405,760,24.691857910156273
2009,7,7,12,0,126,930,1022,25.541497802734398
2009,7,7,13,0,125,925,1004,25.554101562500023
2009,7,7,14,0,122,908,928,24.888482666015648
2009,7,7,15,0,115,876,800,23.771051025390648
2009,7,7,16,0,104,824,630,22.155389404296898
2009,7,7,17,0,90,736,433,19.915795898437523
2009,7,7,18,0,68,580,230,17.288323974609398
2009,7,7,19,0,30,257,53,15.239465332031273
2009,7,7,20,0,0,0,0,14.335015869140648
2009,7,7,21,0,0,0,0,13.910089111328148
2009,7,7,22,0,0,0,0,13.585321044921898
2009,7,7,23,0,0,0,0,13.330804443359398
2009,7,8,0,0,0,0,0,13.223718261718773
2009,7,8,1,0,0,0,0,13.181970214843773
2009,7,8,2,0,0,0,0,13.114221191406273
2009,7,8,3,0,0,0,0,13.116021728515648
2009,7,8,4,0,0,0,0,13.233178710937523
2009,7,8,5,0,0,0,0,13.722528076171898
2009,7,8,6,0,53,465,141,15.340692138671898
2009,7,8,7,0,81,682,339,18.484918212890648
2009,7,8,8,0,98,794,543,21.646539306640648
2009,7,8,9,0,110,859,727,24.768975830078148
2009,7,8,10,0,118,898,875,27.143243408203148
2009,7,8,11,0,123,919,975,28.536309814453148
2009,7,8,12,0,125,928,1018,29.069482421875023
2009,7,8,13,0,124,924,1002,28.952691650390648
2009,7,8,14,0,121,909,928,28.322778320312523
2009,7,8,15,0,114,879,801,27.128137207031273
2009,7,8,16,0,104,829,632,25.343347167968773
2009,7,8,17,0,89,741,435,22.989770507812523
2009,7,8,18,0,68,585,231,20.212335205078148
2009,7,8,19,0,30,259,53,17.588464355468773
2009,7,8,20,0,0,0,0,15.867425537109398
2009,7,8,21,0,0,0,0,14.787805175781273
2009,7,8,22,0,0,0,0,14.108453369140648
2009,7,8,23,0,0,0,0,13.520043945312523
2009,7,9,0,0,0,0,0,13.005151367187523
2009,7,9,1,0,0,0,0,12.603814697265648
2009,7,9,2,0,0,0,0,12.287957763671898
2009,7,9,3,0,0,0,0,12.037042236328148
2009,7,9,4,0,0,0,0,11.838250732421898
2009,7,9,5,0,0,0,0,12.455804443359398
2009,7,9,6,0,63,13,65,14.455957031250023
2009,7,9,7,0,140,259,238,16.790948486328148
2009,7,9,8,0,97,788,537,19.303002929687523
2009,7,9,9,0,109,853,721,21.556878662109398
2009,7,9,10,0,117,892,869,23.555932617187523
2009,7,9,11,0,122,914,968,25.125756835937523
2009,7,9,12,0,124,922,1012,25.949731445312523
2009,7,9,13,0,123,919,996,26.070001220703148
2009,7,9,14,0,120,905,923,25.447656250000023
2009,7,9,15,0,114,877,798,24.262322998046898
2009,7,9,16,0,103,828,631,22.566461181640648
2009,7,9,17,0,89,743,435,20.546899414062523
2009,7,9,18,0,67,588,231,18.140069580078148
2009,7,9,19,0,30,261,53,15.887658691406273
2009,7,9,20,0,0,0,0,14.395898437500023
2009,7,9,21,0,0,0,0,13.450067138671898
2009,7,9,22,0,0,0,0,12.815148925781273
2009,7,9,23,0,0,0,0,12.276208496093773
2009,7,10,0,0,0,0,0,11.783135986328148
2009,7,10,1,0,0,0,0,11.607415771484398
2009,7,10,2,0,0,0,0,11.577478027343773
2009,7,10,3,0,0,0,0,11.578027343750023
2009,7,10,4,0,0,0,0,11.662286376953148
2009,7,10,5,0,0,0,0,12.419976806640648
2009,7,10,6,0,52,461,138,13.797784423828148
2009,7,10,7,0,108,0,108,15.673577880859398
2009,7,10,8,0,241,124,311,18.699456787109398
2009,7,10,9,0,109,852,718,21.087121582031273
2009,7,10,10,0,117,890,865,23.251977539062523
2009,7,10,11,0,121,911,964,24.822717285156273
2009,7,10,12,0,123,920,1008,25.726739501953148
2009,7,10,13,0,378,518,870,25.872644042968773
2009,7,10,14,0,119,902,919,25.523187255859398
2009,7,10,15,0,113,873,794,24.834375000000023
2009,7,10,16,0,103,823,626,23.731530761718773
2009,7,10,17,0,88,737,431,22.128778076171898
2009,7,10,18,0,67,581,228,19.920373535156273
2009,7,10,19,0,29,254,51,17.375177001953148
2009,7,10,20,0,0,0,0,15.600793457031273
2009,7,10,21,0,0,0,0,14.465234375000023
2009,7,10,22,0,0,0,0,13.674951171875023
2009,7,10,23,0,0,0,0,13.158135986328148
2009,7,11,0,0,0,0,0,12.837823486328148
2009,7,11,1,0,0,0,0,12.507562255859398
2009,7,11,2,0,0,0,0,12.242333984375023
2009,7,11,3,0,0,0,0,12.031213378906273
2009,7,11,4,0,0,0,0,11.828271484375023
2009,7,11,5,0,0,0,0,12.248773193359398
2009,7,11,6,0,44,0,44,13.999261474609398
2009,7,11,7,0,56,0,56,17.225122070312523
2009,7,11,8,0,226,55,257,20.277520751953148
2009,7,11,9,0,327,108,404,22.967309570312523
2009,7,11,10,0,115,879,853,25.195031738281273
2009,7,11,11,0,403,377,752,26.906762695312523
2009,7,11,12,0,122,911,998,27.514825439453148
2009,7,11,13,0,122,907,982,27.113488769531273
2009,7,11,14,0,118,892,909,26.177545166015648
2009,7,11,15,0,283,477,655,24.881127929687523
2009,7,11,16,0,216,14,225,23.189477539062523
2009,7,11,17,0,131,517,371,21.089044189453148
2009,7,11,18,0,104,123,138,18.479119873046898
2009,7,11,19,0,21,0,21,16.151361083984398
2009,7,11,20,0,0,0,0,14.770532226562523
2009,7,11,21,0,0,0,0,13.962823486328148
2009,7,11,22,0,0,0,0,13.422784423828148
2009,7,11,23,0,0,0,0,12.953576660156273
2009,7,12,0,0,0,0,0,12.613916015625023
2009,7,12,1,0,0,0,0,12.403222656250023
2009,7,12,2,0,0,0,0,12.319085693359398
2009,7,12,3,0,0,0,0,12.477410888671898
2009,7,12,4,0,0,0,0,12.406762695312523
2009,7,12,5,0,0,0,0,12.460046386718773
2009,7,12,6,0,56,275,107,13.473809814453148
2009,7,12,7,0,78,661,324,15.743280029296898
2009,7,12,8,0,95,777,526,19.512689208984398
2009,7,12,9,0,107,845,710,22.726556396484398
2009,7,12,10,0,115,887,859,25.552026367187523
2009,7,12,11,0,120,912,963,27.541467285156273
2009,7,12,12,0,123,925,1010,28.313958740234398
2009,7,12,13,0,122,926,1000,28.252404785156273
2009,7,12,14,0,119,917,931,27.450372314453148
2009,7,12,15,0,113,892,808,26.277764892578148
2009,7,12,16,0,103,844,639,24.787652587890648
2009,7,12,17,0,89,759,440,22.952661132812523
2009,7,12,18,0,67,603,233,20.420007324218773
2009,7,12,19,0,29,267,52,17.633905029296898
2009,7,12,20,0,0,0,0,15.901879882812523
2009,7,12,21,0,0,0,0,14.942254638671898
2009,7,12,22,0,0,0,0,14.336907958984398
2009,7,12,23,0,0,0,0,13.905786132812523
2009,7,13,0,0,0,0,0,13.588494873046898
2009,7,13,1,0,0,0,0,13.471765136718773
2009,7,13,2,0,0,0,0,13.526574707031273
2009,7,13,3,0,0,0,0,13.654199218750023
2009,7,13,4,0,0,0,0,13.719049072265648
2009,7,13,5,0,0,0,0,14.349847412109398
2009,7,13,6,0,51,462,134,16.717828369140648
2009,7,13,7,0,79,686,333,20.257989501953148
2009,7,13,8,0,96,801,539,24.227105712890648
2009,7,13,9,0,108,868,726,28.089471435546898
2009,7,13,10,0,116,908,877,31.550592041015648
2009,7,13,11,0,121,931,980,33.96395263671877
2009,7,13,12,0,123,940,1025,35.3149353027344
2009,7,13,13,0,122,937,1010,35.73940429687502
2009,7,13,14,0,119,924,937,35.35030517578127
2009,7,13,15,0,113,896,810,34.38323364257815
2009,7,13,16,0,103,847,640,32.9129577636719
2009,7,13,17,0,88,762,441,31.015649414062523
2009,7,13,18,0,67,605,233,27.413293457031273
2009,7,13,19,0,29,267,51,23.440026855468773
2009,7,13,20,0,0,0,0,21.525628662109398
2009,7,13,21,0,0,0,0,20.200341796875023
2009,7,13,22,0,0,0,0,19.214624023437523
2009,7,13,23,0,0,0,0,18.519799804687523
2009,7,14,0,0,0,0,0,18.000054931640648
2009,7,14,1,0,0,0,0,17.581201171875023
2009,7,14,2,0,0,0,0,17.226251220703148
2009,7,14,3,0,0,0,0,17.048547363281273
2009,7,14,4,0,0,0,0,17.088861083984398
2009,7,14,5,0,0,0,0,17.959344482421898
2009,7,14,6,0,50,454,131,20.412744140625023
2009,7,14,7,0,78,678,329,23.674493408203148
2009,7,14,8,0,95,793,532,27.595727539062523
2009,7,14,9,0,107,859,718,31.106591796875023
2009,7,14,10,0,115,899,867,34.3708435058594
2009,7,14,11,0,120,921,968,36.58550415039065
2009,7,14,12,0,122,929,1012,37.27700195312502
2009,7,14,13,0,121,926,997,37.06292114257815
2009,7,14,14,0,118,912,925,36.09237060546877
2009,7,14,15,0,111,883,798,34.42757568359377
2009,7,14,16,0,102,832,629,32.1702819824219
2009,7,14,17,0,87,745,431,29.286462402343773
2009,7,14,18,0,66,588,226,25.606561279296898
2009,7,14,19,0,28,252,49,21.847009277343773
2009,7,14,20,0,0,0,0,19.248834228515648
2009,7,14,21,0,0,0,0,17.572198486328148
2009,7,14,22,0,0,0,0,16.286279296875023
2009,7,14,23,0,0,0,0,15.157983398437523
2009,7,15,0,0,0,0,0,14.161218261718773
2009,7,15,1,0,0,0,0,13.767144775390648
2009,7,15,2,0,0,0,0,13.484521484375023
2009,7,15,3,0,0,0,0,13.070489501953148
2009,7,15,4,0,0,0,0,12.730218505859398
2009,7,15,5,0,0,0,0,13.161828613281273
2009,7,15,6,0,50,447,129,15.028100585937523
2009,7,15,7,0,142,61,164,17.283013916015648
2009,7,15,8,0,95,787,528,20.044519042968773
2009,7,15,9,0,107,853,711,23.189111328125023
2009,7,15,10,0,115,892,860,25.805749511718773
2009,7,15,11,0,119,913,960,27.817315673828148
2009,7,15,12,0,121,921,1004,28.871179199218773
2009,7,15,13,0,121,917,988,28.771081542968773
2009,7,15,14,0,117,903,915,27.985131835937523
2009,7,15,15,0,111,874,790,26.563439941406273
2009,7,15,16,0,101,824,623,24.713800048828148
2009,7,15,17,0,87,738,427,22.117059326171898
2009,7,15,18,0,65,581,223,18.846582031250023
2009,7,15,19,0,28,244,47,16.124902343750023
2009,7,15,20,0,0,0,0,14.674218750000023
2009,7,15,21,0,0,0,0,13.927880859375023
2009,7,15,22,0,0,0,0,13.301110839843773
2009,7,15,23,0,0,0,0,12.744683837890648
2009,7,16,0,0,0,0,0,12.292413330078148
2009,7,16,1,0,0,0,0,11.974328613281273
2009,7,16,2,0,0,0,0,11.785302734375023
2009,7,16,3,0,0,0,0,11.739129638671898
2009,7,16,4,0,0,0,0,11.697290039062523
2009,7,16,5,0,0,0,0,11.913537597656273
2009,7,16,6,0,49,445,127,13.130090332031273
2009,7,16,7,0,109,0,109,15.581018066406273
2009,7,16,8,0,237,151,320,18.362817382812523
2009,7,16,9,0,107,857,713,21.486322021484398
2009,7,16,10,0,115,896,862,24.655328369140648
2009,7,16,11,0,120,917,963,27.274316406250023
2009,7,16,12,0,122,926,1008,28.734552001953148
2009,7,16,13,0,121,922,992,29.373590087890648
2009,7,16,14,0,118,909,921,29.085168457031273
2009,7,16,15,0,111,881,795,27.732080078125023
2009,7,16,16,0,102,830,626,25.614953613281273
2009,7,16,17,0,87,742,428,22.800958251953148
2009,7,16,18,0,65,582,223,19.333489990234398
2009,7,16,19,0,27,239,46,16.582055664062523
2009,7,16,20,0,0,0,0,15.036645507812523
2009,7,16,21,0,0,0,0,14.165795898437523
2009,7,16,22,0,0,0,0,13.703302001953148
2009,7,16,23,0,0,0,0,13.462609863281273
2009,7,17,0,0,0,0,0,13.307946777343773
2009,7,17,1,0,0,0,0,13.082727050781273
2009,7,17,2,0,0,0,0,12.814111328125023
2009,7,17,3,0,0,0,0,12.556237792968773
2009,7,17,4,0,0,0,0,12.385919189453148
2009,7,17,5,0,0,0,0,12.756890869140648
2009,7,17,6,0,48,426,122,14.512628173828148
2009,7,17,7,0,143,97,179,17.739007568359398
2009,7,17,8,0,94,772,516,21.782708740234398
2009,7,17,9,0,106,839,699,25.395257568359398
2009,7,17,10,0,114,879,847,28.480187988281273
2009,7,17,11,0,119,901,947,30.643914794921898
2009,7,17,12,0,121,910,991,31.663385009765648
2009,7,17,13,0,120,906,975,31.938836669921898
2009,7,17,14,0,117,891,902,31.348382568359398
2009,7,17,15,0,110,860,777,30.137109375000023
2009,7,17,16,0,100,808,610,28.484521484375023
2009,7,17,17,0,86,719,415,26.167901611328148
2009,7,17,18,0,64,559,215,23.103631591796898
2009,7,17,19,0,26,221,43,19.987817382812523
2009,7,17,20,0,0,0,0,17.815301513671898
2009,7,17,21,0,0,0,0,16.422875976562523
2009,7,17,22,0,0,0,0,15.475671386718773
2009,7,17,23,0,0,0,0,14.730462646484398
2009,7,18,0,0,0,0,0,14.086724853515648
2009,7,18,1,0,0,0,0,13.564813232421898
2009,7,18,2,0,0,0,0,13.161340332031273
2009,7,18,3,0,0,0,0,12.867364501953148
2009,7,18,4,0,0,0,0,12.727960205078148
2009,7,18,5,0,0,0,0,13.204522705078148
2009,7,18,6,0,48,414,118,14.922265625000023
2009,7,18,7,0,76,644,309,17.812036132812523
2009,7,18,8,0,93,762,509,21.803582763671898
2009,7,18,9,0,105,831,691,25.447564697265648
2009,7,18,10,0,113,872,839,28.415612792968773
2009,7,18,11,0,338,559,851,30.536401367187523
2009,7,18,12,0,384,517,878,31.928704833984398
2009,7,18,13,0,120,898,967,31.957910156250023
2009,7,18,14,0,116,884,895,31.094476318359398
2009,7,18,15,0,364,220,534,29.816125488281273
2009,7,18,16,0,100,801,604,27.994042968750023
2009,7,18,17,0,134,497,361,25.394097900390648
2009,7,18,18,0,96,201,150,21.815972900390648
2009,7,18,19,0,25,211,41,18.759027099609398
2009,7,18,20,0,0,0,0,17.243737792968773
2009,7,18,21,0,0,0,0,16.332391357421898
2009,7,18,22,0,0,0,0,15.417993164062523
2009,7,18,23,0,0,0,0,14.641015625000023
2009,7,19,0,0,0,0,0,13.821008300781273
2009,7,19,1,0,0,0,0,13.324426269531273
2009,7,19,2,0,0,0,0,13.050897216796898
2009,7,19,3,0,0,0,0,12.829553222656273
2009,7,19,4,0,0,0,0,12.675225830078148
2009,7,19,5,0,0,0,0,13.266534423828148
2009,7,19,6,0,47,408,116,15.196008300781273
2009,7,19,7,0,76,639,306,18.316247558593773
2009,7,19,8,0,93,758,505,22.300836181640648
2009,7,19,9,0,105,826,686,26.059838867187523
2009,7,19,10,0,113,867,834,29.079003906250023
2009,7,19,11,0,118,889,933,31.089807128906273
2009,7,19,12,0,120,898,978,32.13619384765627
2009,7,19,13,0,120,895,963,32.0284362792969
2009,7,19,14,0,116,881,892,31.146478271484398
2009,7,19,15,0,110,852,768,29.577081298828148
2009,7,19,16,0,100,800,603,27.569604492187523
2009,7,19,17,0,86,711,410,24.936303710937523
2009,7,19,18,0,64,550,210,21.478326416015648
2009,7,19,19,0,25,209,41,18.315148925781273
2009,7,19,20,0,0,0,0,16.440362548828148
2009,7,19,21,0,0,0,0,15.324090576171898
2009,7,19,22,0,0,0,0,14.605889892578148
2009,7,19,23,0,0,0,0,13.853662109375023
2009,7,20,0,0,0,0,0,13.313836669921898
2009,7,20,1,0,0,0,0,12.996087646484398
2009,7,20,2,0,0,0,0,12.784783935546898
2009,7,20,3,0,0,0,0,12.611260986328148
2009,7,20,4,0,0,0,0,12.528649902343773
2009,7,20,5,0,0,0,0,13.047723388671898
2009,7,20,6,0,51,0,51,15.106286621093773
2009,7,20,7,0,76,0,76,17.690362548828148
2009,7,20,8,0,168,5,171,20.161523437500023
2009,7,20,9,0,202,7,208,22.609796142578148
2009,7,20,10,0,338,36,368,24.449548339843773
2009,7,20,11,0,390,46,432,25.573724365234398
2009,7,20,12,0,121,904,983,25.791345214843773
2009,7,20,13,0,120,899,967,25.402276611328148
2009,7,20,14,0,117,884,894,24.585504150390648
2009,7,20,15,0,110,854,770,23.059289550781273
2009,7,20,16,0,101,801,603,21.322839355468773
2009,7,20,17,0,86,713,410,19.251611328125023
2009,7,20,18,0,64,550,210,16.839959716796898
2009,7,20,19,0,20,0,20,15.165551757812523
2009,7,20,20,0,0,0,0,14.534570312500023
2009,7,20,21,0,0,0,0,13.843530273437523
2009,7,20,22,0,0,0,0,13.257470703125023
2009,7,20,23,0,0,0,0,12.852990722656273
2009,7,21,0,0,0,0,0,12.619073486328148
2009,7,21,1,0,0,0,0,12.458520507812523
2009,7,21,2,0,0,0,0,12.343652343750023
2009,7,21,3,0,0,0,0,12.071893310546898
2009,7,21,4,0,0,0,0,11.844323730468773
2009,7,21,5,0,0,0,0,12.223107910156273
2009,7,21,6,0,34,0,34,13.391534423828148
2009,7,21,7,0,58,0,58,14.984094238281273
2009,7,21,8,0,134,0,134,17.273858642578148
2009,7,21,9,0,257,23,273,19.894708251953148
2009,7,21,10,0,338,36,369,22.115258789062523
2009,7,21,11,0,455,188,627,24.025048828125023
2009,7,21,12,0,441,288,716,25.393609619140648
2009,7,21,13,0,455,278,716,25.838342285156273
2009,7,21,14,0,117,885,894,25.473565673828148
2009,7,21,15,0,111,855,771,24.501245117187523
2009,7,21,16,0,101,803,604,22.861016845703148
2009,7,21,17,0,87,714,410,20.721185302734398
2009,7,21,18,0,64,550,209,18.283349609375023
2009,7,21,19,0,24,200,38,16.066033935546898
2009,7,21,20,0,0,0,0,14.708489990234398
2009,7,21,21,0,0,0,0,13.879602050781273
2009,7,21,22,0,0,0,0,13.164239501953148
2009,7,21,23,0,0,0,0,12.637231445312523
2009,7,22,0,0,0,0,0,12.323297119140648
2009,7,22,1,0,0,0,0,12.087243652343773
2009,7,22,2,0,0,0,0,11.872094726562523
2009,7,22,3,0,0,0,0,11.702203369140648
2009,7,22,4,0,0,0,0,11.647698974609398
2009,7,22,5,0,0,0,0,11.962304687500023
2009,7,22,6,0,36,0,36,13.087884521484398
2009,7,22,7,0,65,0,65,15.281518554687523
2009,7,22,8,0,167,4,169,17.895989990234398
2009,7,22,9,0,215,10,222,20.636560058593773
2009,7,22,10,0,363,54,408,23.366632080078148
2009,7,22,11,0,359,508,823,25.326226806640648
2009,7,22,12,0,122,912,991,26.255426025390648
2009,7,22,13,0,122,910,976,26.100732421875023
2009,7,22,14,0,118,895,903,25.146966552734398
2009,7,22,15,0,112,864,777,23.663171386718773
2009,7,22,16,0,102,811,608,21.674157714843773
2009,7,22,17,0,87,720,412,19.420739746093773
2009,7,22,18,0,64,554,209,17.159936523437523
2009,7,22,19,0,24,197,37,15.148706054687523
2009,7,22,20,0,0,0,0,13.924523925781273
2009,7,22,21,0,0,0,0,13.125878906250023
2009,7,22,22,0,0,0,0,12.523828125000023
2009,7,22,23,0,0,0,0,12.155389404296898
2009,7,23,0,0,0,0,0,11.982415771484398
2009,7,23,1,0,0,0,0,12.098413085937523
2009,7,23,2,0,0,0,0,12.038171386718773
2009,7,23,3,0,0,0,0,12.006372070312523
2009,7,23,4,0,0,0,0,11.965905761718773
2009,7,23,5,0,0,0,0,12.168939208984398
2009,7,23,6,0,28,0,28,13.039880371093773
2009,7,23,7,0,83,0,83,14.649224853515648
2009,7,23,8,0,151,0,151,17.289147949218773
2009,7,23,9,0,275,34,299,19.626153564453148
2009,7,23,10,0,116,877,840,21.667901611328148
2009,7,23,11,0,121,899,940,23.126092529296898
2009,7,23,12,0,123,906,984,24.002832031250023
2009,7,23,13,0,122,902,968,23.844323730468773
2009,7,23,14,0,118,887,895,23.295739746093773
2009,7,23,15,0,112,855,769,22.377404785156273
2009,7,23,16,0,102,800,601,20.812677001953148
2009,7,23,17,0,87,709,405,18.698388671875023
2009,7,23,18,0,83,0,83,16.073114013671898
2009,7,23,19,0,23,183,35,14.035333251953148
2009,7,23,20,0,0,0,0,13.056115722656273
2009,7,23,21,0,0,0,0,12.656549072265648
2009,7,23,22,0,0,0,0,12.413995361328148
2009,7,23,23,0,0,0,0,12.253442382812523
2009,7,24,0,0,0,0,0,12.196862792968773
2009,7,24,1,0,0,0,0,12.294213867187523
2009,7,24,2,0,0,0,0,12.241754150390648
2009,7,24,3,0,0,0,0,12.212396240234398
2009,7,24,4,0,0,0,0,12.157556152343773
2009,7,24,5,0,0,0,0,12.323815917968773
2009,7,24,6,0,25,0,25,13.092767333984398
2009,7,24,7,0,74,0,74,14.186547851562523
2009,7,24,8,0,127,0,127,15.697381591796898
2009,7,24,9,0,184,4,187,17.778588867187523
2009,7,24,10,0,324,30,349,19.806848144531273
2009,7,24,11,0,414,59,468,21.490960693359398
2009,7,24,12,0,124,912,989,22.569390869140648
2009,7,24,13,0,123,908,973,22.663629150390648
2009,7,24,14,0,120,894,901,22.036920166015648
2009,7,24,15,0,113,864,776,20.843133544921898
2009,7,24,16,0,263,63,302,19.085748291015648
2009,7,24,17,0,112,0,112,16.946466064453148
2009,7,24,18,0,43,0,43,14.747003173828148
2009,7,24,19,0,4,0,4,13.547448730468773
2009,7,24,20,0,0,0,0,13.240777587890648
2009,7,24,21,0,0,0,0,13.054620361328148
2009,7,24,22,0,0,0,0,12.854821777343773
2009,7,24,23,0,0,0,0,12.676171875000023
2009,7,25,0,0,0,0,0,12.592919921875023
2009,7,25,1,0,0,0,0,12.512292480468773
2009,7,25,2,0,0,0,0,12.390374755859398
2009,7,25,3,0,0,0,0,12.218865966796898
2009,7,25,4,0,0,0,0,12.052728271484398
2009,7,25,5,0,0,0,0,12.127130126953148
2009,7,25,6,0,22,0,22,13.062036132812523
2009,7,25,7,0,63,0,63,14.667871093750023
2009,7,25,8,0,183,14,191,17.073297119140648
2009,7,25,9,0,300,64,345,20.326989746093773
2009,7,25,10,0,118,892,853,23.229486083984398
2009,7,25,11,0,123,915,955,25.498956298828148
2009,7,25,12,0,125,924,1000,26.884942626953148
2009,7,25,13,0,124,919,985,27.510644531250023
2009,7,25,14,0,121,904,911,27.092706298828148
2009,7,25,15,0,114,873,783,25.916070556640648
2009,7,25,16,0,110,804,608,24.299188232421898
2009,7,25,17,0,93,709,409,21.956933593750023
2009,7,25,18,0,68,534,204,19.190728759765648
2009,7,25,19,0,23,164,33,16.482080078125023
2009,7,25,20,0,0,0,0,14.677301025390648
2009,7,25,21,0,0,0,0,13.572045898437523
2009,7,25,22,0,0,0,0,13.041375732421898
2009,7,25,23,0,0,0,0,12.573175048828148
2009,7,26,0,0,0,0,0,12.145166015625023
2009,7,26,1,0,0,0,0,12.271478271484398
2009,7,26,2,0,0,0,0,12.435723876953148
2009,7,26,3,0,0,0,0,12.330224609375023
2009,7,26,4,0,0,0,0,12.278619384765648
2009,7,26,5,0,0,0,0,12.480065917968773
2009,7,26,6,0,48,372,104,13.619073486328148
2009,7,26,7,0,108,0,108,15.687921142578148
2009,7,26,8,0,225,93,274,17.908441162109398
2009,7,26,9,0,115,827,688,20.955987548828148
2009,7,26,10,0,124,869,839,24.039849853515648
2009,7,26,11,0,130,892,940,25.876916503906273
2009,7,26,12,0,132,901,985,26.994287109375023
2009,7,26,13,0,131,897,969,27.546716308593773
2009,7,26,14,0,127,880,895,27.364129638671898
2009,7,26,15,0,120,847,767,26.347131347656273
2009,7,26,16,0,109,788,597,24.569940185546898
2009,7,26,17,0,93,691,399,22.270654296875023
2009,7,26,18,0,67,514,197,19.518975830078148
2009,7,26,19,0,21,147,30,17.049035644531273
2009,7,26,20,0,0,0,0,15.375115966796898
2009,7,26,21,0,0,0,0,14.262536621093773
2009,7,26,22,0,0,0,0,13.547937011718773
2009,7,26,23,0,0,0,0,12.985589599609398
2009,7,27,0,0,0,0,0,12.663171386718773
2009,7,27,1,0,0,0,0,12.500878906250023
2009,7,27,2,0,0,0,0,12.525170898437523
2009,7,27,3,0,0,0,0,12.536798095703148
2009,7,27,4,0,0,0,0,12.333093261718773
2009,7,27,5,0,0,0,0,12.516748046875023
2009,7,27,6,0,17,0,17,13.411401367187523
2009,7,27,7,0,81,0,81,15.406121826171898
2009,7,27,8,0,192,22,204,18.737969970703148
2009,7,27,9,0,249,458,566,21.785455322265648
2009,7,27,10,0,125,862,832,24.529382324218773
2009,7,27,11,0,130,884,932,26.013635253906273
2009,7,27,12,0,132,892,976,26.327172851562523
2009,7,27,13,0,131,887,959,25.872247314453148
2009,7,27,14,0,127,868,883,24.959588623046898
2009,7,27,15,0,120,833,755,23.771295166015648
2009,7,27,16,0,109,773,586,22.045037841796898
2009,7,27,17,0,92,674,390,19.866235351562523
2009,7,27,18,0,66,495,190,17.567712402343773
2009,7,27,19,0,20,131,27,15.653741455078148
2009,7,27,20,0,0,0,0,14.608636474609398
2009,7,27,21,0,0,0,0,13.901147460937523
2009,7,27,22,0,0,0,0,13.362969970703148
2009,7,27,23,0,0,0,0,12.932641601562523
2009,7,28,0,0,0,0,0,12.514886474609398
2009,7,28,1,0,0,0,0,12.399011230468773
2009,7,28,2,0,0,0,0,12.312066650390648
2009,7,28,3,0,0,0,0,11.986413574218773
2009,7,28,4,0,0,0,0,11.801080322265648
2009,7,28,5,0,0,0,0,11.990289306640648
2009,7,28,6,0,46,345,97,12.717706298828148
2009,7,28,7,0,69,0,69,13.689416503906273
2009,7,28,8,0,107,0,107,15.483514404296898
2009,7,28,9,0,171,2,173,18.040246582031273
2009,7,28,10,0,313,27,335,20.042260742187523
2009,7,28,11,0,351,27,376,21.855523681640648
2009,7,28,12,0,133,884,967,23.061761474609398
2009,7,28,13,0,132,879,951,23.251336669921898
2009,7,28,14,0,128,861,876,22.662591552734398
2009,7,28,15,0,350,258,547,21.463830566406273
2009,7,28,16,0,268,87,322,19.748010253906273
2009,7,28,17,0,163,30,177,17.630426025390648
2009,7,28,18,0,53,0,53,15.528253173828148
2009,7,28,19,0,19,118,25,14.604028320312523
2009,7,28,20,0,0,0,0,14.348718261718773
2009,7,28,21,0,0,0,0,14.149133300781273
2009,7,28,22,0,0,0,0,13.921380615234398
2009,7,28,23,0,0,0,0,13.726617431640648
2009,7,29,0,0,0,0,0,13.507165527343773
2009,7,29,1,0,0,0,0,13.310113525390648
2009,7,29,2,0,0,0,0,13.137322998046898
2009,7,29,3,0,0,0,0,13.007440185546898
2009,7,29,4,0,0,0,0,12.913934326171898
2009,7,29,5,0,0,0,0,13.014855957031273
2009,7,29,6,0,45,329,93,13.666131591796898
2009,7,29,7,0,56,0,56,14.416375732421898
2009,7,29,8,0,107,0,107,15.589196777343773
2009,7,29,9,0,211,9,217,17.320611572265648
2009,7,29,10,0,385,97,465,19.628259277343773
2009,7,29,11,0,445,223,647,20.889642333984398
2009,7,29,12,0,133,872,955,21.810296630859398
2009,7,29,13,0,132,869,940,22.231927490234398
2009,7,29,14,0,128,852,867,22.494317626953148
